0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
107,3,1174,3451,820,914,500,4205,905,1081,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,3,1249,1733,581,355,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,3,295,166,125,131,14,55,1,613,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,429,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,50,32,31,165,1,3452,1585,304,1633,1,3849,771,1,264,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,4438,753,151,21,17,23,242,2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,3,1,56,450,1,669,220,871,254,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,3,3077,3068,719,2332,4195,361,3453,1,4641,288,142,1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0
80,982,203,546,16,80,3209,238,984,4793,821,49,583,666,19,1,0,0,0,0,0,0,0,0,0,0,0,0
100,40,113,100,1371,891,443,1180,798,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,696,136,288,2289,761,1,207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,3,177,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1883,1379,749,17,1001,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,324,1954,2622,1650,173,2622,984,1,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,3,712,500,2163,43,138,1629,3203,712,500,2163,43,2623,276,2,0,0,0,0,0,0,0,0,0,0,0,0
313,3,840,2624,1377,710,218,3277,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,42,1,1114,216,746,955,438,51,375,532,416,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,473,2583,1235,145,321,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,960,730,1,259,506,3237,30,1487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,4743,90,921,2910,1,1922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,92,676,1,3770,592,139,82,413,304,1303,1624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,4,33,1082,993,189,537,625,754,100,1761,2121,1157,444,1,153,2,2,0,0,0,0,0,0,0,0,0,0
330,145,1227,52,4985,311,829,544,330,1,528,859,620,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,510,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,10,341,2067,699,58,493,1359,2,315,1929,1256,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,3,579,92,127,493,805,740,655,116,261,710,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,3,4421,24,1577,571,1002,203,26,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,3,1067,1068,317,2005,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,653,1,143,1159,360,596,434,69,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,3,1464,316,1773,715,2982,4871,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,232,1796,940,1009,1472,526,231,1801,161,1198,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,3,3284,249,1876,1724,2124,2125,114,197,198,1778,3285,1568,38,1,0,0,0,0,0,0,0,0,0,0,0,0
58,3,2,58,1524,449,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,3,19,552,836,2023,1717,1242,123,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,96,1143,440,1143,3760,1105,4451,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,364,369,232,866,165,2834,531,2625,2625,241,437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2448,1,177,93,64,850,18,28,25,634,3345,7,1,457,836,1,0,0,0,0,0,0,0,0,0,0,0
317,3,198,763,713,2141,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,619,208,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,1537,277,4752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1,473,52,119,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,3,2522,1375,6,4719,139,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,3,2967,493,2237,1341,1013,1,109,219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,2402,906,65,116,231,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,3,1515,67,373,109,2109,1655,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,464,743,2191,2192,2193,1599,267,243,387,1138,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,3,4915,20,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,1753,85,2555,1,265,794,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,40,113,4829,706,341,107,417,551,1094,156,3364,3365,4830,487,500,4831,0,0,0,0,0,0,0,0,0,0,0
349,51,782,3454,686,51,638,1,4439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,882,15,3300,617,67,373,63,618,584,585,2,1515,434,1999,67,373,0,0,0,0,0,0,0,0,0,0,0
261,200,261,932,350,200,1302,1909,2309,1910,2310,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,369,285,1697,1,1072,3164,76,799,1,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,496,1,135,1394,83,635,2626,2352,3455,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,3,372,1926,2128,109,2255,428,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,701,452,2835,2836,1919,1184,1282,2837,2838,2839,701,811,99,2840,2,0,0,0,0,0,0,0,0,0,0,0,0
254,692,1262,79,81,254,1458,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,3,3376,32,2927,166,230,3390,453,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,4722,8,741,79,386,1007,1313,3122,90,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,3,4766,320,1164,175,4145,1,2593,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,403,120,557,456,338,1514,444,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2178,27,1,196,9,184,424,280,534,544,358,2,11,702,0,0,0,0,0,0,0,0,0,0,0,0,0
136,3,136,508,4379,508,508,177,2627,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,3,186,750,1,132,50,7,1,799,1400,1,249,764,7,1,2614,1,5,0,0,0,0,0,0,0,0,0
134,3,553,198,134,413,58,517,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1270,41,30,59,3712,9,1,2,64,165,640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2056,149,389,567,4366,774,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,832,30,129,1,502,385,439,498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,121,79,299,778,325,231,59,374,272,957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,168,1,1211,3146,350,624,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1165,1,269,778,22,608,767,2051,2356,518,3757,1524,767,1235,1794,207,0,0,0,0,0,0,0,0,0,0,0
32,951,2,598,620,32,485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,110,660,1243,419,95,217,2510,689,497,142,468,1,371,1432,5,0,0,0,0,0,0,0,0,0,0,0,0
242,870,1740,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,3,1712,2012,1074,83,3005,1522,511,2,2782,15,3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,575,830,1493,129,44,3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,3,130,163,262,1,385,132,632,441,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1515,355,641,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,42,461,511,559,35,1054,442,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,951,2,598,620,32,485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,1,659,245,289,234,283,52,1430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,2608,1779,17,21,151,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,3,644,104,399,510,578,390,252,1051,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1382,1,2139,39,164,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,3,295,166,125,131,14,55,1,613,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,2475,223,673,1384,489,1077,810,489,422,853,1385,2475,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,142,468,724,1540,16,241,513,76,1,4642,109,638,912,1541,1417,387,1,0,0,0,0,0,0,0,0,0,0
266,2123,1,308,353,4755,603,3142,353,1577,266,603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,806,1001,38,93,808,354,2533,620,875,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,2612,1,40,381,830,818,1086,272,2231,704,25,1,177,400,1095,18,31,7,1,475,1199,0,0,0,0,0
66,3,377,62,24,2,2283,2284,688,1,2074,4626,1,3197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,429,1491,1670,2739,736,1383,500,1025,1070,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1126,1151,27,146,605,721,2498,2091,2092,148,146,605,721,2498,2091,2092,4352,0,0,0,0,0,0,0,0,0,0
108,1568,1,1086,371,1319,571,108,855,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,660,595,1,14,1515,434,1999,1197,63,4040,4041,67,4042,1655,2,0,0,0,0,0,0,0,0,0,0,0,0
309,1,53,52,1,1931,1283,309,415,3553,851,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,388,1,1,87,235,2325,26,677,3800,7,1,440,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,143,22,608,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,40,113,50,2261,1426,100,329,833,268,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,6,383,156,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,301,34,3623,198,1854,2714,1,2715,3624,9,434,984,1,28,145,1,2716,0,0,0,0,0,0,0,0,0,0
71,3,7,1,396,71,4414,753,735,1,906,425,553,3386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,989,1274,1244,441,508,3327,1037,624,240,357,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,3,1901,2360,142,468,1,1,59,1873,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,3210,663,924,298,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,3,873,240,616,2705,1923,3801,566,648,2317,1475,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,271,412,246,1281,1257,30,3091,342,3582,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,180,1,1,121,41,360,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,46,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1947,37,1804,1266,3457,4,18,512,4981,888,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,17,1450,1,72,1622,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,180,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1575,384,6,157,1,249,1101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,101,687,14,166,125,131,55,2,1960,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3066,1,1278,3067,34,562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,2395,1516,1114,4045,870,2395,1516,55,946,504,2396,430,2,2985,0,0,0,0,0,0,0,0,0,0,0,0
140,812,555,1323,1484,538,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,895,1,377,62,24,2,933,236,3458,1,97,2959,4707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,3,976,977,88,77,704,663,749,106,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,3,1069,1950,1069,177,254,2008,465,4294,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,305,79,3459,1,821,2009,137,26,3173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2386,633,4916,3400,856,24,62,947,2,2538,3401,2425,1,439,265,0,0,0,0,0,0,0,0,0,0,0,0
35,886,1,105,286,1897,35,20,787,757,24,1221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,14,1298,4209,1531,56,20,48,95,11,1648,1509,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,405,1799,539,133,3450,511,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,4,33,1,10,371,4,577,251,2978,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,795,681,499,437,201,1764,138,20,2419,610,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,728,762,234,1,292,1802,853,3081,52,344,1478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,42,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1207,201,1155,1156,301,1081,331,69,360,2,480,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,3,100,282,417,275,1279,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,507,15,1,423,3435,13,420,1164,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1676,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4,33,17,51,2149,735,954,1,153,347,629,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,4,221,126,4456,1085,4457,1,723,933,594,1,586,4458,686,4459,4460,4461,0,0,0,0,0,0,0,0,0,0
156,447,1,10,156,1669,1419,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,3,1862,2067,144,493,4598,653,1214,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1469,151,441,586,630,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,118,2960,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1186,934,1501,343,460,970,20,16,541,178,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,3768,1,1,385,1123,715,195,2793,269,132,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,3,524,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,3,3295,612,397,3460,343,81,175,272,206,1,1238,2627,2014,1627,19,335,1,0,0,0,0,0,0,0,0,0
192,434,192,3461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,218,2579,834,36,1209,23,509,1,1704,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,4322,14,2462,140,1,868,32,868,2064,2462,1504,122,540,790,375,2,0,0,0,0,0,0,0,0,0,0,0
248,3,3411,248,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,101,470,1112,1355,1113,14,181,505,199,1576,753,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,3,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,3,4954,7,1,4955,1,4956,396,181,248,5,11,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,889,632,1,3265,57,1531,1579,1482,90,1021,20,525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2628,2628,23,2629,818,71,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,988,1723,669,2810,3151,2422,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,4,33,1,10,1011,1093,931,719,809,175,609,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,3,4,509,781,310,1105,748,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,131,533,3408,593,162,265,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,4,33,250,173,152,16,145,1885,1,987,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,4156,1,4157,4158,2188,4159,2427,1499,4160,581,250,4161,4162,18,115,0,0,0,0,0,0,0,0,0,0,0,0
191,1,451,39,4378,2616,1024,6,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,3,201,759,185,760,422,572,481,643,320,678,2,480,168,0,0,0,0,0,0,0,0,0,0,0,0,0
72,3,705,130,72,40,113,292,592,130,433,3429,165,2993,6,0,0,0,0,0,0,0,0,0,0,0,0,0
126,3,457,1491,250,686,3351,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,3,523,383,2164,38,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,3,4739,1636,2,1276,1170,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,458,173,1,1,1,1,201,1,382,1,1522,1798,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2945,3982,919,67,373,2604,2256,2450,1179,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,364,369,1,12,617,67,373,63,618,584,585,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,439,348,273,2762,26,1931,551,156,561,4405,276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,3,3795,527,286,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,3,2564,1570,527,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,305,1,411,1,3074,159,4382,2317,181,1,129,520,2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,3,225,7,1,1697,1987,1698,2965,2966,4010,1491,368,2381,1698,0,0,0,0,0,0,0,0,0,0,0,0,0
263,1389,458,81,332,731,25,732,332,838,25,952,131,1045,2,0,0,0,0,0,0,0,0,0,0,0,0,0
291,3,1895,788,109,695,3346,401,291,1,383,1545,563,109,2960,0,0,0,0,0,0,0,0,0,0,0,0,0
156,351,3462,1436,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3,2122,1276,64,1245,38,2277,28,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,3,1011,1093,931,719,809,175,609,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,796,1591,56,2154,2155,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,3,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1,1278,76,523,824,356,3456,1,379,1008,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1195,1,960,217,951,924,528,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,3,754,803,2475,1078,116,1,116,580,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,4,2416,168,523,234,423,867,701,343,1890,1965,1108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,3,768,5,15,860,868,717,768,245,400,211,1894,1177,2,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1770,1689,1109,68,43,138,532,301,14,1,20,2109,43,1,2,2,0,0,0,0,0,0,0,0,0,0,0
296,296,30,2340,3665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,87,87,307,72,1580,933,891,734,2431,1,1580,500,997,4669,2447,4670,4671,2,0,0,0,0,0,0,0,0,0
124,464,1792,3361,1585,124,4369,762,1,4801,845,4048,2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,3,2265,416,318,321,3722,984,536,1,269,318,38,476,1,12,336,272,1,0,0,0,0,0,0,0,0,0
13,351,1,1158,27,351,1,27,351,1961,1032,13,323,1032,13,2,0,0,0,0,0,0,0,0,0,0,0,0
128,3,7,1,577,3172,1503,4607,663,128,433,1766,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2551,904,270,854,9,41,280,2368,358,1523,785,13,421,2,11,0,0,0,0,0,0,0,0,0,0,0,0
26,464,1,516,606,26,292,253,439,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,3,4335,676,772,990,2,11,4336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1291,778,2157,1235,3463,608,44,22,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,10,320,898,930,281,1362,861,1363,2061,2062,1457,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,29,1582,829,329,330,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,757,444,1305,1,609,42,17,2143,693,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,3,3272,1042,83,1773,1774,1372,1,569,815,1022,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1359,314,341,107,417,891,443,1046,443,1046,798,2,2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3464,1,1742,1192,56,400,9,28,362,2046,275,3464,1742,15,1,2,400,3464,0,0,0,0,0,0,0,0,0
212,3,921,591,1183,212,4875,3692,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,333,116,1204,2136,3465,26,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,579,1,10,32,75,57,1,948,806,637,1,109,532,1124,1,943,819,37,57,0,0,0,0,0,0,0,0
94,1785,473,1571,94,2754,1785,4717,2548,2559,4718,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,3,2,295,166,125,131,14,55,1,15,3399,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,42,1052,18,25,298,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,1,685,37,1500,1686,1958,2370,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,180,1,348,783,13,2817,2111,16,439,499,439,499,2456,2,11,0,0,0,0,0,0,0,0,0,0,0,0
183,3220,1,1449,1368,268,3419,1,183,289,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,3,142,52,396,2152,761,574,27,158,1,761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2882,2347,1945,2348,228,878,2349,619,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,87,1,1066,614,242,7,1,1427,524,286,93,86,16,589,271,1,1312,0,0,0,0,0,0,0,0,0,0
144,3,29,45,2084,677,144,1397,4331,1255,4332,3167,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,1,258,3466,958,1303,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1765,1,4,1476,2,529,965,1351,105,3467,4,534,2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,4550,2078,755,232,289,2134,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2619,1670,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,110,1,10,2571,27,451,546,2572,2144,2573,936,294,2574,2,2575,2576,0,0,0,0,0,0,0,0,0,0,0
138,2445,1,12,138,817,3328,4,92,970,1448,2038,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,960,1,10,173,1775,48,2606,1533,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,3,1353,158,440,832,490,775,2965,221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,4,33,27,173,4804,186,66,1,30,892,3407,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,2706,1843,1844,349,2,1845,1614,1846,1847,1139,1143,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,180,1,348,63,449,751,88,179,707,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,4787,624,114,1558,1,4788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,3,74,74,428,209,1212,271,495,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1065,404,264,923,638,1895,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1012,665,1649,397,19,81,2796,1,1902,1465,530,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,4,33,27,2300,323,365,543,4931,253,1396,95,165,1218,1,2,0,0,0,0,0,0,0,0,0,0,0,0
75,1151,75,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,3,339,2398,664,4050,1706,401,268,1,13,588,273,1139,2989,4051,2,0,0,0,0,0,0,0,0,0,0,0
31,53,2,31,492,1,347,7,1,93,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,3,317,218,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3,425,47,1059,561,3291,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,217,270,1744,904,270,427,1467,564,114,173,81,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
